,frame.encap_type,frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta,Label
2333,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,318232,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2334,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,0.001129,normal
2335,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2336,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2337,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2338,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,321152,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2339,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,1,0,0,0,8064,0.001129,normal
2340,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2341,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,0.001137,normal
2342,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2343,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,324072,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2344,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,0.001131,normal
2345,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,1,0,0,0,8064,9.4e-05,normal
2346,1,782,eth:ethertype:ip:tcp:ssh,20,768,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,728,1791,0,0,0,0,0,1,1,0,0,0,8064,0.000487,normal
2347,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,0.000755,normal
2348,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,326992,0,0,0,0,0,1,0,0,0,0,17520,6e-06,normal
2349,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1791,0,0,0,0,0,1,0,0,0,0,8064,0.001224,normal
2350,1,782,eth:ethertype:ip:tcp,20,768,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,728,1791,0,0,0,0,0,1,1,0,0,0,8064,0.000582,normal
2351,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,329912,0,0,0,0,0,1,0,0,0,0,17520,0.00065,normal
2352,1,126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,72,330640,0,0,0,0,0,1,1,0,0,0,16792,0.003312,normal
2353,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.002505,normal
2354,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001231,normal
2355,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.00123,normal
2356,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2357,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2358,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2359,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2360,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2361,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,333560,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2362,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.00113,normal
2363,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.3e-05,normal
2364,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001138,normal
2365,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2366,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,336480,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2367,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001129,normal
2368,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2369,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2370,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.3e-05,normal
2371,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,339400,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2372,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001132,normal
2373,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2374,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001134,normal
2375,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2376,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,342320,0,0,0,0,0,1,0,0,0,0,17520,6e-06,normal
2377,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001131,normal
2378,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.3e-05,normal
2379,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001138,normal
2380,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2381,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,345240,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2382,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001128,normal
2383,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2384,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001137,normal
2385,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.3e-05,normal
2386,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,348160,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2387,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001131,normal
2388,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2389,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001135,normal
2390,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2391,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,351080,0,0,0,0,0,1,0,0,0,0,17520,1.1e-05,normal
2392,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001126,normal
2393,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2394,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2395,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2396,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,354000,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2397,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.00113,normal
2398,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2399,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,1,0,0,0,8064,0.001136,normal
2400,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.000138,normal
2401,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,356920,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2402,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001085,normal
2403,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2404,1,782,eth:ethertype:ip:tcp:ssh,20,768,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,728,1863,0,0,0,0,0,1,1,0,0,0,8064,0.000489,normal
2405,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,1,0,0,0,8064,0.00069,normal
2406,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,359840,0,0,0,0,0,1,0,0,0,0,17520,6e-06,normal
2407,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1863,0,0,0,0,0,1,0,0,0,0,8064,0.001223,normal
2408,1,782,eth:ethertype:ip:tcp,20,768,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,728,1863,0,0,0,0,0,1,1,0,0,0,8064,0.000582,normal
2409,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,362760,0,0,0,0,0,1,0,0,0,0,17520,0.000653,normal
2410,1,126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,72,363488,0,0,0,0,0,1,1,0,0,0,16792,0.003305,normal
2411,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.002504,normal
2412,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.00123,normal
2413,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.00123,normal
2414,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2415,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001137,normal
2416,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2417,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2418,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2419,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,366408,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2420,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001129,normal
2421,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2422,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2423,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2424,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,369328,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2425,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.00113,normal
2426,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.3e-05,normal
2427,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001137,normal
2428,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2429,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,372248,0,0,0,0,0,1,0,0,0,0,17520,1e-05,normal
2430,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001127,normal
2431,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2432,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2433,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2434,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,375168,0,0,0,0,0,1,0,0,0,0,17520,6e-06,normal
2435,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.00113,normal
2436,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2437,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001135,normal
2438,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.5e-05,normal
2439,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,378088,0,0,0,0,0,1,0,0,0,0,17520,1.1e-05,normal
2440,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001127,normal
2441,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2442,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001136,normal
2443,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.3e-05,normal
2444,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,381008,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2445,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001129,normal
2446,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2447,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001137,normal
2448,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.5e-05,normal
2449,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,383928,0,0,0,0,0,1,0,0,0,0,17520,3e-06,normal
2450,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001131,normal
2451,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.5e-05,normal
2452,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001137,normal
2453,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2454,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,386848,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
2455,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001128,normal
2456,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2457,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.001138,normal
2458,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2459,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,389768,0,0,0,0,0,1,0,0,0,0,17520,1e-05,normal
2460,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,1,0,0,0,8064,0.001125,normal
2461,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,9.4e-05,normal
2462,1,782,eth:ethertype:ip:tcp:ssh,20,768,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,728,1935,0,0,0,0,0,1,1,0,0,0,8064,0.000489,normal
2463,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,0,0,0,0,8064,0.000688,normal
2464,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,392688,0,0,0,0,0,1,0,0,0,0,17520,6e-06,normal
2465,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,1460,1935,0,0,0,0,0,1,1,0,0,0,8064,0.001224,normal
2466,1,782,eth:ethertype:ip:tcp,20,768,0,1,0,0,63,6,192.168.5.122,192.168.4.121,22,51063,728,1935,0,0,0,0,0,1,1,0,0,0,8064,0.000582,normal
2467,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,0,395608,0,0,0,0,0,1,0,0,0,0,17520,0.000666,normal
2468,1,126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.4.121,192.168.5.122,51063,22,72,396336,0,0,0,0,0,1,1,0,0,0,16792,0.003374,normal
2469,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,2007,0,0,0,0,0,1,0,0,0,0,8064,0.002507,normal
2470,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.4.121,22,51063,1460,2007,0,0,0,0,0,1,0,0,0,0,8064,0.001231,normal
