,frame.encap_type,frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta,Label
141,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.2.113,22,4503,0,495,0,0,0,0,0,1,0,0,0,0,7504,0.000346,normal
142,1,102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,64,6,192.168.5.122,192.168.2.113,22,4503,48,495,0,0,0,0,0,1,1,0,0,0,7504,7.4e-05,normal
143,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.2.113,22,4503,0,495,0,0,0,0,0,1,0,0,0,0,7504,2.3e-05,normal
144,1,102,eth:ethertype:ip:tcp,20,88,0,1,0,0,63,6,192.168.5.122,192.168.2.113,22,4503,48,495,0,0,0,0,0,1,1,0,0,0,7504,0.00023,normal
145,1,126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.2.113,192.168.5.122,4503,22,72,1592,0,0,0,0,0,1,1,0,0,0,64192,0.000505,normal
146,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,56,6,208.111.161.254,192.168.2.106,80,3142,0,78,0,0,0,0,0,1,0,0,0,0,65534,0.035549,normal
147,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,56,6,208.111.160.6,192.168.2.106,80,3143,0,1,0,0,0,0,0,1,0,0,1,0,65535,0.03632,normal
148,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.106,208.111.160.6,3143,80,0,1,0,0,0,0,0,1,0,0,0,0,17520,0.000228,normal
149,1,130,eth:ethertype:ip:tcp:http,20,116,0,1,0,0,128,6,192.168.2.106,208.111.160.6,3143,80,76,1,0,0,0,0,0,1,1,0,0,0,17520,9.1e-05,normal
150,1,1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3822,1380,499,0,0,0,0,0,1,0,0,0,0,4638,0.125437,normal
151,1,498,eth:ethertype:ip:tcp,20,484,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3822,444,499,0,0,0,0,0,1,1,0,0,0,4638,0.000336,normal
152,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3822,80,0,76733,0,0,0,0,0,1,0,0,0,0,16560,0.001325,normal
153,1,1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3822,1380,499,0,0,0,0,0,1,0,0,0,0,4638,0.004339,normal
154,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.2.113,22,4503,0,567,0,0,0,0,0,1,0,0,0,0,7504,0.039033,normal
155,1,1434,eth:ethertype:ip:tcp,20,1420,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3822,1380,499,0,0,0,0,0,1,0,0,0,0,4638,0.004517,normal
156,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,43,6,202.235.196.117,192.168.3.115,80,3826,0,72,0,0,0,0,0,1,0,0,0,0,5840,0.225941,normal
157,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.2.113,22,4503,0,567,0,0,0,0,0,1,0,0,0,0,7504,0.000878,normal
158,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3822,80,0,79493,0,0,0,0,0,1,0,0,0,0,16560,0.001344,normal
159,1,795,eth:ethertype:ip:tcp:http:image-gif,20,781,0,1,0,0,43,6,202.235.196.117,192.168.3.115,80,3826,741,72,0,0,0,0,0,1,1,0,0,0,5840,0.001346,normal
160,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,43,6,202.235.196.117,192.168.3.115,80,3826,0,72,0,0,0,0,0,1,0,0,0,1,5840,2e-06,normal
161,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,202.235.196.117,3826,80,0,743,0,0,0,0,0,1,0,0,0,0,16779,0.000979,normal
162,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,202.235.196.117,3826,80,0,743,0,0,0,0,0,1,0,0,0,1,16779,3.8e-05,normal
163,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,128,6,192.168.3.115,202.235.196.117,3827,80,0,0,0,0,0,0,0,0,0,0,1,0,16384,0.0,normal
164,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,56,6,208.111.160.6,192.168.2.106,80,3143,0,77,0,0,0,0,0,1,0,0,0,0,65535,0.035669,normal
165,1,320,eth:ethertype:ip:tcp:http:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data:data-text-lines,20,306,0,1,0,0,241,6,12.180.55.140,192.168.2.106,80,3019,266,1135,0,0,0,0,0,1,1,0,0,0,5274,0.10722,normal
166,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.106,12.180.55.140,3019,80,0,965563,0,0,0,0,0,1,0,0,0,0,16294,0.000408,normal
167,1,125,eth:ethertype:ip:tcp:http,20,111,0,1,0,0,128,6,192.168.2.106,12.180.55.140,2985,80,71,1494712,0,0,0,0,0,1,1,0,0,0,16006,0.546409,normal
168,1,416,eth:ethertype:ip:tcp:http:image-gif,20,402,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3822,362,499,0,0,0,0,0,1,1,0,0,0,4638,0.106144,normal
169,1,117,eth:ethertype:ip:tcp:http,20,103,0,1,0,0,128,6,192.168.3.115,12.180.55.140,3822,80,63,79855,0,0,0,0,0,1,1,0,0,0,16198,0.001011,normal
170,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,241,6,12.180.55.140,192.168.2.106,80,3019,0,1135,0,0,0,0,0,1,0,0,0,0,5274,0.097033,normal
171,1,110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,56,567,0,0,0,0,0,1,1,0,0,0,7504,4.963354,normal
172,1,110,eth:ethertype:ip:tcp,20,96,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,56,567,0,0,0,0,0,1,1,0,0,0,7504,0.000247,normal
173,1,142,eth:ethertype:ip:tcp:ssh,20,128,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,88,1648,0,0,0,0,0,1,1,0,0,0,17416,0.000617,normal
174,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,0,655,0,0,0,0,0,1,0,0,0,0,7504,0.000343,normal
175,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,0,655,0,0,0,0,0,1,0,0,0,0,7504,0.000152,normal
176,1,86,eth:ethertype:ip:tcp:ssh,20,72,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,32,655,0,0,0,0,0,1,1,0,0,0,7504,0.007079,normal
177,1,86,eth:ethertype:ip:tcp,20,72,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,32,655,0,0,0,0,0,1,1,0,0,0,7504,0.000212,normal
178,1,110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,56,1680,0,0,0,0,0,1,1,0,0,0,17384,0.000906,normal
179,1,608,eth:ethertype:ip:tcp:http:image-gif,20,594,0,1,0,0,241,6,12.180.55.140,192.168.2.106,80,2985,554,5043,0,0,0,0,0,1,1,0,0,0,9182,0.114825,normal
180,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,128,6,192.168.2.106,208.111.160.6,3144,80,0,0,0,0,0,0,0,0,0,0,1,0,16384,0.0,normal
181,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,0,711,0,0,0,0,0,1,0,0,0,0,7504,0.035912,normal
182,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,0,711,0,0,0,0,0,1,0,0,0,0,7504,0.000151,normal
183,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,56,6,208.111.160.6,192.168.2.106,80,3144,0,1,0,0,0,0,0,1,0,0,1,0,65535,0.033432,normal
184,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.106,208.111.160.6,3144,80,0,1,0,0,0,0,0,1,0,0,0,0,17520,0.000216,normal
185,1,130,eth:ethertype:ip:tcp:http,20,116,0,1,0,0,128,6,192.168.2.106,208.111.160.6,3144,80,76,1,0,0,0,0,0,1,1,0,0,0,17520,0.000136,normal
186,1,102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,48,711,0,0,0,0,0,1,1,0,0,0,7504,0.021234,normal
187,1,102,eth:ethertype:ip:tcp,20,88,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,48,711,0,0,0,0,0,1,1,0,0,0,7504,0.000232,normal
188,1,110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,56,1728,0,0,0,0,0,1,1,0,0,0,17336,0.002549,normal
189,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,0,767,0,0,0,0,0,1,0,0,0,0,7504,0.000362,normal
190,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,0,767,0,0,0,0,0,1,0,0,0,0,7504,0.000151,normal
191,1,126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,72,767,0,0,0,0,0,1,1,0,0,0,7504,0.000156,normal
192,1,126,eth:ethertype:ip:tcp,20,112,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,72,767,0,0,0,0,0,1,1,0,0,0,7504,0.000268,normal
193,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3822,0,499,0,0,0,0,0,1,0,0,0,0,4638,0.096369,normal
194,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,43,6,202.235.196.117,192.168.3.115,80,3826,0,73,0,0,0,0,0,1,0,0,0,0,5840,0.21323,normal
195,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,56,6,208.111.160.6,192.168.2.106,80,3144,0,77,0,0,0,0,0,1,0,0,0,0,65535,0.035618,normal
196,1,102,eth:ethertype:ip:tcp:ssh,20,88,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,48,1800,0,0,0,0,0,1,1,0,0,0,17264,0.014587,normal
197,1,190,eth:ethertype:ip:tcp:ssh,20,176,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,136,815,0,0,0,0,0,1,1,0,0,0,7504,0.000526,normal
198,1,190,eth:ethertype:ip:tcp,20,176,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,136,815,0,0,0,0,0,1,1,0,0,0,7504,0.000362,normal
199,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,43,6,202.235.196.117,192.168.3.115,80,3827,0,1,0,0,0,0,0,1,0,0,1,0,5840,0.216951,normal
200,1,110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,56,1936,0,0,0,0,0,1,1,0,0,0,17128,0.000566,normal
201,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.3.115,202.235.196.117,3827,80,0,1,0,0,0,0,0,1,0,0,0,0,17520,0.00035,normal
202,1,125,eth:ethertype:ip:tcp:http,20,111,0,1,0,0,128,6,192.168.3.115,202.235.196.117,3827,80,71,1,0,0,0,0,0,1,1,0,0,0,17520,9e-05,normal
203,1,142,eth:ethertype:ip:tcp:ssh,20,128,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,88,871,0,0,0,0,0,1,1,0,0,0,7504,0.000452,normal
204,1,142,eth:ethertype:ip:tcp,20,128,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,88,871,0,0,0,0,0,1,1,0,0,0,7504,0.000289,normal
205,1,134,eth:ethertype:ip:tcp:ssh,20,120,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,80,2024,0,0,0,0,0,1,1,0,0,0,17040,0.000763,normal
206,1,134,eth:ethertype:ip:tcp:ssh,20,120,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,80,951,0,0,0,0,0,1,1,0,0,0,7504,0.000448,normal
207,1,134,eth:ethertype:ip:tcp,20,120,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,80,951,0,0,0,0,0,1,1,0,0,0,7504,0.000272,normal
208,1,142,eth:ethertype:ip:tcp:ssh,20,128,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,88,2104,0,0,0,0,0,1,1,0,0,0,16960,0.0009,normal
209,1,110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,56,1039,0,0,0,0,0,1,1,0,0,0,7504,0.000421,normal
210,1,110,eth:ethertype:ip:tcp,20,96,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,56,1039,0,0,0,0,0,1,1,0,0,0,7504,0.000237,normal
211,1,126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,72,2160,0,0,0,0,0,1,1,0,0,0,16904,0.000516,normal
212,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.002557,normal
213,1,1502,eth:ethertype:ip:tcp,20,1488,0,1,0,0,56,6,208.111.160.6,192.168.2.106,80,3144,1448,77,0,0,0,0,0,1,1,0,0,0,65535,0.011526,normal
214,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.001229,normal
215,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.001231,normal
216,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000134,normal
217,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.001095,normal
218,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000132,normal
219,1,1400,eth:ethertype:ip:tcp:http:image-jfif,20,1386,0,1,0,0,56,6,208.111.160.6,192.168.2.106,80,3144,1346,77,0,0,0,0,0,1,1,0,0,0,65535,0.004323,normal
220,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.001169,normal
221,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,56,6,208.111.160.6,192.168.2.106,80,3144,0,77,0,0,0,0,0,1,0,0,0,1,65535,0.000137,normal
222,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,5080,0,0,0,0,0,1,0,0,0,0,17520,9e-06,normal
223,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.001167,normal
224,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.106,208.111.160.6,3144,80,0,2795,0,0,0,0,0,1,0,0,0,0,17520,0.001176,normal
225,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.106,208.111.160.6,3144,80,0,2796,0,0,0,0,0,1,0,0,0,0,17520,2e-06,normal
226,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.106,208.111.160.6,3144,80,0,2796,0,0,0,0,0,1,0,0,0,1,17520,1e-06,normal
227,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000335,normal
228,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,128,6,192.168.2.106,208.111.161.254,3145,80,0,0,0,0,0,0,0,0,0,0,1,0,16384,0.0,normal
229,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000896,normal
230,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000335,normal
231,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000896,normal
232,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,8000,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
233,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000327,normal
234,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000895,normal
235,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.0004,normal
236,1,1400,eth:ethertype:ip:tcp:http:image-jfif,20,1386,0,1,0,0,241,6,12.180.55.140,192.168.3.115,80,3822,1346,562,0,0,0,0,0,1,1,0,0,0,4701,0.033219,normal
237,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,10920,0,0,0,0,0,1,0,0,0,0,17520,0.000891,normal
238,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000339,normal
239,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000739,normal
240,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,1,0,0,0,7504,0.000492,normal
241,1,81,eth:ethertype:ip:udp:dns,20,67,0,0,0,0,128,17,192.168.3.115,192.168.5.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,normal
242,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000746,normal
243,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000484,normal
244,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.00074,normal
245,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,13840,0,0,0,0,0,1,0,0,0,0,17520,6e-06,normal
246,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000485,normal
247,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000739,normal
248,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000491,normal
249,1,221,eth:ethertype:ip:udp:dns,20,207,0,0,0,0,64,17,192.168.5.122,192.168.3.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,normal
250,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,1,0,0,0,7504,0.00074,normal
251,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,16760,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
252,1,1514,eth:ethertype:ip:tcp:ssh,20,1500,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000679,normal
253,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000544,normal
254,1,882,eth:ethertype:ip:tcp:ssh,20,868,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,828,1111,0,0,0,0,0,1,1,0,0,0,7504,0.000133,normal
255,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.001097,normal
256,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,19680,0,0,0,0,0,1,0,0,0,0,17520,7e-06,normal
257,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.001224,normal
258,1,221,eth:ethertype:ip:udp:dns,20,207,0,0,0,0,63,17,192.168.5.122,192.168.3.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,normal
259,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,128,6,192.168.3.115,208.111.161.254,3828,80,0,0,0,0,0,0,0,0,0,0,1,0,16384,0.0,normal
260,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,22600,0,0,0,0,0,1,0,0,0,0,17520,0.001292,normal
261,1,1514,eth:ethertype:ip:tcp,20,1500,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,1460,1111,0,0,0,0,0,1,0,0,0,0,7504,0.000134,normal
262,1,882,eth:ethertype:ip:tcp,20,868,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,828,1111,0,0,0,0,0,1,1,0,0,0,7504,0.000674,normal
263,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,24888,0,0,0,0,0,1,0,0,0,0,17520,0.00133,normal
264,1,126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,72,24888,0,0,0,0,0,1,1,0,0,0,17520,0.000724,normal
265,1,126,eth:ethertype:ip:tcp:ssh,20,112,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,72,1183,0,0,0,0,0,1,1,0,0,0,7504,0.000444,normal
266,1,126,eth:ethertype:ip:tcp,20,112,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,72,1183,0,0,0,0,0,1,1,0,0,0,7504,0.000257,normal
267,1,110,eth:ethertype:ip:tcp:ssh,20,96,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,56,24960,0,0,0,0,0,1,1,0,0,0,17448,0.000534,normal
268,1,118,eth:ethertype:ip:tcp:ssh,20,104,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1718,64,1239,0,0,0,0,0,1,1,0,0,0,7504,0.000432,normal
269,1,118,eth:ethertype:ip:tcp,20,104,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1718,64,1239,0,0,0,0,0,1,1,0,0,0,7504,0.000242,normal
270,1,94,eth:ethertype:ip:tcp:ssh,20,80,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,40,25024,0,0,0,0,0,1,1,0,0,0,17384,0.000715,normal
271,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1718,22,0,3898394664,0,0,0,0,0,0,0,1,0,0,0,6e-06,normal
272,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1719,22,0,0,0,0,0,0,0,0,0,0,1,0,16384,0.0,normal
273,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1719,0,1,0,0,0,0,0,1,0,0,1,0,5840,0.000365,normal
274,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1719,0,1,0,0,0,0,0,1,0,0,1,0,5840,0.00015,normal
275,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1719,22,0,1,0,0,0,0,0,1,0,0,0,0,17520,0.000228,normal
276,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,56,6,208.111.160.6,192.168.2.106,80,3144,0,78,0,0,0,0,0,1,0,0,0,0,65534,0.035552,normal
277,1,62,eth:ethertype:ip:tcp,20,48,0,1,0,0,56,6,208.111.161.254,192.168.2.106,80,3145,0,1,0,0,0,0,0,1,0,0,1,0,65535,0.03721,normal
278,1,60,eth:ethertype:ip:tcp,20,40,0,1,0,0,128,6,192.168.2.106,208.111.161.254,3145,80,0,1,0,0,0,0,0,1,0,0,0,0,17520,0.000227,normal
279,1,130,eth:ethertype:ip:tcp:http,20,116,0,1,0,0,128,6,192.168.2.106,208.111.161.254,3145,80,76,1,0,0,0,0,0,1,1,0,0,0,17520,0.000134,normal
280,1,93,eth:ethertype:ip:tcp:ssh,20,79,0,1,0,0,64,6,192.168.5.122,192.168.1.103,22,1719,39,1,0,0,0,0,0,1,1,0,0,0,5840,0.003573,normal
281,1,93,eth:ethertype:ip:tcp,20,79,0,1,0,0,63,6,192.168.5.122,192.168.1.103,22,1719,39,1,0,0,0,0,0,1,1,0,0,0,5840,0.000203,normal
282,1,92,eth:ethertype:ip:tcp:ssh,20,78,0,1,0,0,128,6,192.168.1.103,192.168.5.122,1719,22,38,40,0,0,0,0,0,1,1,0,0,0,17481,0.00037,normal
